count,date,dose_one,dose_two,time_slot
39282.0,2021-04-23,26205.0,26205.0,19:00-20:00
415972.0,2021-04-23,253881.0,253881.0,12:00-13:00
29861.0,2021-04-23,21071.0,21071.0,20:00-21:00
20175.0,2021-04-23,14098.0,14098.0,22:00-23:00
378.0,2021-04-23,238.0,238.0,07:00-08:00
5434.0,2021-04-23,2459.0,2459.0,08:00-09:00
61656.0,2021-04-23,28938.0,28938.0,09:00-10:00
352652.0,2021-04-23,201135.0,201135.0,11:00-12:00
208424.0,2021-04-23,108469.0,108469.0,10:00-11:00
334496.0,2021-04-23,210592.0,210592.0,13:00-14:00
294417.0,2021-04-23,187705.0,187705.0,14:00-15:00
313193.0,2021-04-23,202848.0,202848.0,15:00-16:00
267530.0,2021-04-23,177027.0,177027.0,16:00-17:00
135225.0,2021-04-23,89663.0,89663.0,17:00-18:00
62991.0,2021-04-23,42063.0,42063.0,18:00-19:00
24405.0,2021-04-23,16367.0,16367.0,21:00-22:00
20567.0,2021-04-22,14405.0,14405.0,22:00-23:00
286694.0,2021-04-22,173836.0,173836.0,16:00-17:00
26642.0,2021-04-22,17769.0,17769.0,21:00-22:00
32445.0,2021-04-22,21546.0,21546.0,20:00-21:00
43886.0,2021-04-22,27317.0,27317.0,19:00-20:00
69313.0,2021-04-22,41253.0,41253.0,18:00-19:00
145711.0,2021-04-22,86914.0,86914.0,17:00-18:00
7724.0,2021-04-22,2695.0,2695.0,08:00-09:00
336115.0,2021-04-22,203695.0,203695.0,15:00-16:00
309652.0,2021-04-22,188736.0,188736.0,14:00-15:00
380698.0,2021-04-22,230272.0,230272.0,13:00-14:00
443737.0,2021-04-22,254881.0,254881.0,12:00-13:00
390566.0,2021-04-22,212843.0,212843.0,11:00-12:00
714.0,2021-04-22,250.0,250.0,07:00-08:00
73129.0,2021-04-22,31796.0,31796.0,09:00-10:00
233742.0,2021-04-22,116804.0,116804.0,10:00-11:00
14261.0,2021-04-21,10839.0,10839.0,22:00-23:00
17908.0,2021-04-21,12351.0,12351.0,21:00-22:00
469.0,2021-04-21,310.0,310.0,07:00-08:00
20185.0,2021-04-21,14448.0,14448.0,20:00-21:00
25595.0,2021-04-21,17721.0,17721.0,19:00-20:00
41695.0,2021-04-21,28458.0,28458.0,18:00-19:00
84980.0,2021-04-21,58250.0,58250.0,17:00-18:00
174697.0,2021-04-21,118303.0,118303.0,16:00-17:00
232808.0,2021-04-21,157191.0,157191.0,15:00-16:00
246299.0,2021-04-21,166695.0,166695.0,14:00-15:00
285120.0,2021-04-21,194209.0,194209.0,13:00-14:00
274866.0,2021-04-21,170393.0,170393.0,11:00-12:00
162971.0,2021-04-21,93907.0,93907.0,10:00-11:00
50288.0,2021-04-21,25658.0,25658.0,09:00-10:00
4784.0,2021-04-21,2446.0,2446.0,08:00-09:00
316174.0,2021-04-21,205836.0,205836.0,12:00-13:00
64650.0,2021-04-20,32704.0,32704.0,09:00-10:00
319294.0,2021-04-20,209625.0,209625.0,15:00-16:00
6219.0,2021-04-20,3082.0,3082.0,08:00-09:00
23345.0,2021-04-20,16803.0,16803.0,21:00-22:00
220328.0,2021-04-20,124039.0,124039.0,10:00-11:00
367666.0,2021-04-20,222702.0,222702.0,11:00-12:00
409250.0,2021-04-20,260452.0,260452.0,12:00-13:00
325367.0,2021-04-20,211853.0,211853.0,14:00-15:00
350694.0,2021-04-20,230214.0,230214.0,13:00-14:00
650.0,2021-04-20,375.0,375.0,07:00-08:00
238844.0,2021-04-20,159966.0,159966.0,16:00-17:00
120863.0,2021-04-20,79114.0,79114.0,17:00-18:00
58429.0,2021-04-20,39516.0,39516.0,18:00-19:00
35413.0,2021-04-20,24840.0,24840.0,19:00-20:00
28940.0,2021-04-20,20905.0,20905.0,20:00-21:00
20356.0,2021-04-20,14282.0,14282.0,22:00-23:00
355564.0,2021-04-19,249579.0,249579.0,15:00-16:00
70758.0,2021-04-19,38843.0,38843.0,09:00-10:00
237238.0,2021-04-19,142537.0,142537.0,10:00-11:00
399178.0,2021-04-19,258007.0,258007.0,11:00-12:00
455785.0,2021-04-19,307930.0,307930.0,12:00-13:00
395702.0,2021-04-19,275316.0,275316.0,13:00-14:00
335435.0,2021-04-19,232017.0,232017.0,14:00-15:00
23715.0,2021-04-19,17587.0,17587.0,22:00-23:00
306990.0,2021-04-19,215121.0,215121.0,16:00-17:00
158868.0,2021-04-19,112755.0,112755.0,17:00-18:00
76213.0,2021-04-19,54952.0,54952.0,18:00-19:00
43691.0,2021-04-19,30999.0,30999.0,19:00-20:00
32367.0,2021-04-19,24057.0,24057.0,20:00-21:00
30264.0,2021-04-19,22725.0,22725.0,21:00-22:00
6268.0,2021-04-19,3549.0,3549.0,08:00-09:00
377.0,2021-04-19,319.0,319.0,07:00-08:00
9391.0,2021-04-18,7431.0,7431.0,22:00-23:00
141926.0,2021-04-18,108499.0,108499.0,13:00-14:00
11700.0,2021-04-18,9051.0,9051.0,21:00-22:00
2385.0,2021-04-18,1512.0,1512.0,08:00-09:00
28507.0,2021-04-18,18195.0,18195.0,09:00-10:00
105803.0,2021-04-18,72285.0,72285.0,10:00-11:00
167629.0,2021-04-18,120353.0,120353.0,11:00-12:00
180152.0,2021-04-18,133800.0,133800.0,12:00-13:00
300.0,2021-04-18,221.0,221.0,07:00-08:00
118162.0,2021-04-18,90198.0,90198.0,14:00-15:00
76424.0,2021-04-18,58036.0,58036.0,16:00-17:00
38125.0,2021-04-18,30033.0,30033.0,17:00-18:00
21460.0,2021-04-18,16958.0,16958.0,18:00-19:00
15650.0,2021-04-18,12279.0,12279.0,19:00-20:00
12881.0,2021-04-18,9784.0,9784.0,20:00-21:00
103028.0,2021-04-18,79002.0,79002.0,15:00-16:00
296566.0,2021-04-17,226483.0,226483.0,15:00-16:00
56959.0,2021-04-17,33089.0,33089.0,09:00-10:00
198966.0,2021-04-17,129146.0,129146.0,10:00-11:00
328111.0,2021-04-17,229784.0,229784.0,11:00-12:00
370066.0,2021-04-17,274598.0,274598.0,12:00-13:00
324797.0,2021-04-17,246812.0,246812.0,13:00-14:00
312173.0,2021-04-17,239692.0,239692.0,14:00-15:00
50700.0,2021-04-17,39782.0,39782.0,18:00-19:00
228545.0,2021-04-17,176598.0,176598.0,16:00-17:00
105330.0,2021-04-17,81989.0,81989.0,17:00-18:00
31429.0,2021-04-17,24407.0,24407.0,19:00-20:00
19152.0,2021-04-17,15990.0,15990.0,22:00-23:00
22795.0,2021-04-17,18631.0,18631.0,21:00-22:00
411.0,2021-04-17,282.0,282.0,07:00-08:00
4257.0,2021-04-17,2401.0,2401.0,08:00-09:00
25992.0,2021-04-17,20392.0,20392.0,20:00-21:00
27238.0,2021-04-16,22206.0,22206.0,20:00-21:00
336943.0,2021-04-16,242714.0,242714.0,11:00-12:00
20333.0,2021-04-16,16746.0,16746.0,22:00-23:00
23297.0,2021-04-16,18875.0,18875.0,21:00-22:00
526.0,2021-04-16,389.0,389.0,07:00-08:00
5032.0,2021-04-16,3022.0,3022.0,08:00-09:00
64675.0,2021-04-16,38906.0,38906.0,09:00-10:00
207673.0,2021-04-16,139595.0,139595.0,10:00-11:00
34725.0,2021-04-16,28214.0,28214.0,19:00-20:00
374487.0,2021-04-16,280599.0,280599.0,12:00-13:00
300548.0,2021-04-16,229461.0,229461.0,14:00-15:00
290321.0,2021-04-16,222541.0,222541.0,15:00-16:00
225904.0,2021-04-16,174978.0,174978.0,16:00-17:00
110571.0,2021-04-16,85675.0,85675.0,17:00-18:00
55081.0,2021-04-16,44371.0,44371.0,18:00-19:00
336651.0,2021-04-16,257696.0,257696.0,13:00-14:00
289737.0,2021-04-15,232844.0,232844.0,15:00-16:00
21550.0,2021-04-15,19031.0,19031.0,22:00-23:00
25277.0,2021-04-15,21551.0,21551.0,21:00-22:00
29149.0,2021-04-15,24284.0,24284.0,20:00-21:00
37858.0,2021-04-15,31627.0,31627.0,19:00-20:00
56004.0,2021-04-15,46432.0,46432.0,18:00-19:00
98919.0,2021-04-15,80853.0,80853.0,17:00-18:00
218038.0,2021-04-15,174516.0,174516.0,16:00-17:00
335486.0,2021-04-15,255002.0,255002.0,11:00-12:00
296378.0,2021-04-15,238786.0,238786.0,14:00-15:00
344770.0,2021-04-15,279900.0,279900.0,13:00-14:00
382190.0,2021-04-15,301010.0,301010.0,12:00-13:00
218134.0,2021-04-15,155884.0,155884.0,10:00-11:00
610.0,2021-04-15,527.0,527.0,07:00-08:00
5402.0,2021-04-15,3551.0,3551.0,08:00-09:00
65051.0,2021-04-15,42042.0,42042.0,09:00-10:00
36098.0,2021-04-14,33096.0,33096.0,21:00-22:00
28247.0,2021-04-14,25630.0,25630.0,22:00-23:00
75652.0,2021-04-14,60609.0,60609.0,09:00-10:00
47047.0,2021-04-14,42188.0,42188.0,20:00-21:00
83672.0,2021-04-14,75807.0,75807.0,18:00-19:00
161042.0,2021-04-14,143011.0,143011.0,17:00-18:00
300677.0,2021-04-14,264453.0,264453.0,16:00-17:00
350311.0,2021-04-14,306122.0,306122.0,15:00-16:00
356834.0,2021-04-14,310908.0,310908.0,14:00-15:00
402067.0,2021-04-14,350045.0,350045.0,13:00-14:00
476262.0,2021-04-14,408991.0,408991.0,12:00-13:00
412034.0,2021-04-14,344933.0,344933.0,11:00-12:00
232192.0,2021-04-14,189192.0,189192.0,10:00-11:00
11815.0,2021-04-14,10542.0,10542.0,08:00-09:00
1804.0,2021-04-14,1651.0,1651.0,07:00-08:00
55384.0,2021-04-14,50412.0,50412.0,19:00-20:00
64279.0,2021-04-13,56510.0,56510.0,18:00-19:00
239744.0,2021-04-13,208671.0,208671.0,16:00-17:00
122416.0,2021-04-13,107494.0,107494.0,17:00-18:00
26215.0,2021-04-13,23952.0,23952.0,22:00-23:00
40462.0,2021-04-13,36424.0,36424.0,19:00-20:00
36545.0,2021-04-13,33159.0,33159.0,20:00-21:00
32492.0,2021-04-13,29672.0,29672.0,21:00-22:00
321923.0,2021-04-13,278753.0,278753.0,14:00-15:00
309218.0,2021-04-13,266038.0,266038.0,15:00-16:00
188513.0,2021-04-13,152024.0,152024.0,10:00-11:00
350321.0,2021-04-13,302221.0,302221.0,13:00-14:00
373619.0,2021-04-13,318301.0,318301.0,12:00-13:00
316195.0,2021-04-13,263567.0,263567.0,11:00-12:00
55434.0,2021-04-13,43395.0,43395.0,09:00-10:00
11824.0,2021-04-13,10034.0,10034.0,08:00-09:00
7489.0,2021-04-13,6828.0,6828.0,07:00-08:00
33476.0,2021-04-12,30497.0,30497.0,22:00-23:00
450630.0,2021-04-12,394730.0,394730.0,14:00-15:00
44293.0,2021-04-12,39831.0,39831.0,21:00-22:00
73700.0,2021-04-12,65749.0,65749.0,19:00-20:00
119970.0,2021-04-12,106145.0,106145.0,18:00-19:00
268663.0,2021-04-12,234269.0,234269.0,17:00-18:00
374618.0,2021-04-12,326614.0,326614.0,16:00-17:00
446787.0,2021-04-12,390797.0,390797.0,15:00-16:00
56980.0,2021-04-12,50621.0,50621.0,20:00-21:00
506658.0,2021-04-12,442699.0,442699.0,13:00-14:00
455821.0,2021-04-12,383367.0,383367.0,11:00-12:00
626.0,2021-04-12,592.0,592.0,07:00-08:00
260636.0,2021-04-12,210383.0,210383.0,10:00-11:00
76204.0,2021-04-12,57498.0,57498.0,09:00-10:00
537508.0,2021-04-12,463832.0,463832.0,12:00-13:00
5534.0,2021-04-12,4199.0,4199.0,08:00-09:00
323193.0,2021-04-11,300507.0,300507.0,13:00-14:00
43102.0,2021-04-11,36590.0,36590.0,09:00-10:00
175513.0,2021-04-11,155385.0,155385.0,10:00-11:00
297953.0,2021-04-11,269778.0,269778.0,11:00-12:00
364930.0,2021-04-11,335662.0,335662.0,12:00-13:00
264048.0,2021-04-11,247409.0,247409.0,16:00-17:00
285505.0,2021-04-11,266384.0,266384.0,14:00-15:00
280226.0,2021-04-11,261468.0,261468.0,15:00-16:00
373.0,2021-04-11,359.0,359.0,07:00-08:00
133157.0,2021-04-11,124733.0,124733.0,17:00-18:00
66916.0,2021-04-11,62668.0,62668.0,18:00-19:00
46777.0,2021-04-11,43933.0,43933.0,19:00-20:00
39375.0,2021-04-11,37419.0,37419.0,20:00-21:00
3177.0,2021-04-11,2655.0,2655.0,08:00-09:00
38888.0,2021-04-11,36679.0,36679.0,21:00-22:00
28948.0,2021-04-11,27204.0,27204.0,22:00-23:00
40761.0,2021-04-10,37731.0,37731.0,22:00-23:00
47953.0,2021-04-10,44856.0,44856.0,21:00-22:00
103939.0,2021-04-10,94421.0,94421.0,18:00-19:00
228811.0,2021-04-10,205972.0,205972.0,17:00-18:00
363291.0,2021-04-10,327521.0,327521.0,16:00-17:00
383305.0,2021-04-10,344953.0,344953.0,15:00-16:00
363798.0,2021-04-10,327733.0,327733.0,14:00-15:00
422137.0,2021-04-10,377722.0,377722.0,13:00-14:00
453107.0,2021-04-10,401584.0,401584.0,12:00-13:00
376641.0,2021-04-10,327074.0,327074.0,11:00-12:00
216458.0,2021-04-10,182339.0,182339.0,10:00-11:00
67443.0,2021-04-10,54121.0,54121.0,09:00-10:00
4773.0,2021-04-10,3737.0,3737.0,08:00-09:00
472.0,2021-04-10,427.0,427.0,07:00-08:00
58762.0,2021-04-10,54771.0,54771.0,20:00-21:00
69422.0,2021-04-10,63538.0,63538.0,19:00-20:00
74370.0,2021-04-09,60122.0,60122.0,09:00-10:00
236928.0,2021-04-09,213678.0,213678.0,17:00-18:00
14530.0,2021-04-09,13454.0,13454.0,22:00-23:00
5759.0,2021-04-09,4645.0,4645.0,08:00-09:00
308.0,2021-04-09,264.0,264.0,07:00-08:00
51673.0,2021-04-09,47141.0,47141.0,20:00-21:00
57457.0,2021-04-09,52349.0,52349.0,19:00-20:00
94816.0,2021-04-09,85699.0,85699.0,18:00-19:00
44006.0,2021-04-09,40403.0,40403.0,21:00-22:00
351797.0,2021-04-09,316594.0,316594.0,16:00-17:00
388907.0,2021-04-09,348926.0,348926.0,14:00-15:00
435569.0,2021-04-09,391067.0,391067.0,13:00-14:00
500264.0,2021-04-09,442463.0,442463.0,12:00-13:00
429806.0,2021-04-09,373726.0,373726.0,11:00-12:00
247049.0,2021-04-09,208491.0,208491.0,10:00-11:00
402015.0,2021-04-09,359891.0,359891.0,15:00-16:00
417431.0,2021-04-08,378681.0,378681.0,14:00-15:00
42455.0,2021-04-08,39377.0,39377.0,21:00-22:00
53756.0,2021-04-08,50401.0,50401.0,20:00-21:00
63674.0,2021-04-08,59061.0,59061.0,19:00-20:00
96442.0,2021-04-08,88181.0,88181.0,18:00-19:00
225531.0,2021-04-08,204723.0,204723.0,17:00-18:00
441124.0,2021-04-08,398046.0,398046.0,15:00-16:00
473642.0,2021-04-08,421099.0,421099.0,11:00-12:00
483756.0,2021-04-08,439819.0,439819.0,13:00-14:00
541382.0,2021-04-08,487317.0,487317.0,12:00-13:00
268612.0,2021-04-08,233498.0,233498.0,10:00-11:00
75220.0,2021-04-08,62544.0,62544.0,09:00-10:00
4650.0,2021-04-08,3761.0,3761.0,08:00-09:00
518.0,2021-04-08,473.0,473.0,07:00-08:00
35087.0,2021-04-08,32286.0,32286.0,22:00-23:00
351604.0,2021-04-08,318122.0,318122.0,16:00-17:00
33800.0,2021-04-07,28996.0,28996.0,09:00-10:00
313475.0,2021-04-07,289612.0,289612.0,16:00-17:00
2060.0,2021-04-07,1783.0,1783.0,08:00-09:00
223.0,2021-04-07,180.0,180.0,07:00-08:00
7376.0,2021-04-07,6990.0,6990.0,22:00-23:00
11498.0,2021-04-07,10872.0,10872.0,20:00-21:00
16793.0,2021-04-07,15762.0,15762.0,19:00-20:00
37761.0,2021-04-07,35296.0,35296.0,18:00-19:00
133652.0,2021-04-07,123383.0,123383.0,17:00-18:00
9921.0,2021-04-07,9446.0,9446.0,21:00-22:00
382731.0,2021-04-07,351624.0,351624.0,15:00-16:00
374180.0,2021-04-07,345081.0,345081.0,14:00-15:00
374868.0,2021-04-07,344633.0,344633.0,13:00-14:00
223130.0,2021-04-07,204116.0,204116.0,12:00-13:00
118850.0,2021-04-07,105315.0,105315.0,10:00-11:00
206595.0,2021-04-07,186485.0,186485.0,11:00-12:00
240102.0,2021-04-06,114246.0,114246.0,15:00-16:00
27428.0,2021-04-06,12754.0,12754.0,19:00-20:00
42051.0,2021-04-06,21099.0,21099.0,18:00-19:00
89121.0,2021-04-06,43810.0,43810.0,17:00-18:00
160581.0,2021-04-06,77098.0,77098.0,16:00-17:00
311735.0,2021-04-06,137391.0,137391.0,13:00-14:00
258714.0,2021-04-06,122479.0,122479.0,14:00-15:00
279028.0,2021-04-06,119058.0,119058.0,10:00-11:00
402837.0,2021-04-06,173678.0,173678.0,12:00-13:00
400297.0,2021-04-06,169312.0,169312.0,11:00-12:00
14743.0,2021-04-06,6956.0,6956.0,21:00-22:00
19426.0,2021-04-06,9296.0,9296.0,20:00-21:00
85416.0,2021-04-06,37777.0,37777.0,09:00-10:00
11452.0,2021-04-06,5342.0,5342.0,22:00-23:00
7182.0,2021-04-06,2436.0,2436.0,08:00-09:00
669.0,2021-04-06,247.0,247.0,07:00-08:00
13713.0,2021-04-05,12755.0,12755.0,19:00-20:00
692.0,2021-04-05,531.0,531.0,07:00-08:00
5639.0,2021-04-05,4885.0,4885.0,08:00-09:00
81670.0,2021-04-05,68949.0,68949.0,09:00-10:00
296379.0,2021-04-05,261154.0,261154.0,10:00-11:00
509352.0,2021-04-05,460645.0,460645.0,11:00-12:00
22196.0,2021-04-05,20486.0,20486.0,18:00-19:00
435394.0,2021-04-05,401780.0,401780.0,13:00-14:00
162763.0,2021-04-05,149656.0,149656.0,15:00-16:00
92543.0,2021-04-05,85129.0,85129.0,16:00-17:00
45612.0,2021-04-05,41899.0,41899.0,17:00-18:00
5772.0,2021-04-05,5415.0,5415.0,22:00-23:00
8638.0,2021-04-05,8161.0,8161.0,21:00-22:00
10508.0,2021-04-05,9865.0,9865.0,20:00-21:00
603199.0,2021-04-05,552421.0,552421.0,12:00-13:00
244284.0,2021-04-05,225946.0,225946.0,14:00-15:00
13253.0,2021-04-04,12419.0,12419.0,20:00-21:00
143453.0,2021-04-04,135980.0,135980.0,14:00-15:00
11068.0,2021-04-04,10556.0,10556.0,22:00-23:00
16719.0,2021-04-04,15904.0,15904.0,19:00-20:00
27065.0,2021-04-04,25535.0,25535.0,18:00-19:00
50123.0,2021-04-04,47280.0,47280.0,17:00-18:00
100819.0,2021-04-04,95849.0,95849.0,16:00-17:00
135202.0,2021-04-04,128607.0,128607.0,15:00-16:00
13183.0,2021-04-04,12398.0,12398.0,21:00-22:00
186019.0,2021-04-04,176345.0,176345.0,13:00-14:00
199256.0,2021-04-04,185907.0,185907.0,11:00-12:00
140397.0,2021-04-04,129083.0,129083.0,10:00-11:00
37759.0,2021-04-04,34004.0,34004.0,09:00-10:00
2608.0,2021-04-04,2367.0,2367.0,08:00-09:00
531.0,2021-04-04,394.0,394.0,07:00-08:00
207452.0,2021-04-04,195272.0,195272.0,12:00-13:00
54262.0,2021-04-03,50865.0,50865.0,16:00-17:00
2329.0,2021-04-03,2191.0,2191.0,22:00-23:00
2696.0,2021-04-03,2538.0,2538.0,21:00-22:00
3033.0,2021-04-03,2852.0,2852.0,20:00-21:00
3996.0,2021-04-03,3731.0,3731.0,19:00-20:00
12741.0,2021-04-03,12072.0,12072.0,18:00-19:00
379977.0,2021-04-03,354831.0,354831.0,13:00-14:00
91297.0,2021-04-03,85390.0,85390.0,15:00-16:00
162860.0,2021-04-03,152575.0,152575.0,14:00-15:00
547726.0,2021-04-03,507298.0,507298.0,12:00-13:00
484729.0,2021-04-03,443500.0,443500.0,11:00-12:00
287360.0,2021-04-03,257985.0,257985.0,10:00-11:00
79428.0,2021-04-03,68515.0,68515.0,09:00-10:00
600.0,2021-04-03,532.0,532.0,07:00-08:00
33286.0,2021-04-03,31221.0,31221.0,17:00-18:00
4818.0,2021-04-03,4229.0,4229.0,08:00-09:00
428.0,2021-04-02,385.0,385.0,07:00-08:00
220466.0,2021-04-02,197957.0,197957.0,10:00-11:00
7619.0,2021-04-02,7265.0,7265.0,22:00-23:00
9958.0,2021-04-02,9471.0,9471.0,21:00-22:00
12036.0,2021-04-02,11481.0,11481.0,20:00-21:00
15687.0,2021-04-02,14939.0,14939.0,19:00-20:00
28668.0,2021-04-02,27160.0,27160.0,18:00-19:00
92728.0,2021-04-02,87809.0,87809.0,17:00-18:00
158000.0,2021-04-02,149308.0,149308.0,16:00-17:00
259022.0,2021-04-02,244303.0,244303.0,15:00-16:00
3852.0,2021-04-02,3384.0,3384.0,08:00-09:00
387845.0,2021-04-02,364676.0,364676.0,13:00-14:00
440933.0,2021-04-02,411357.0,411357.0,12:00-13:00
366914.0,2021-04-02,337238.0,337238.0,11:00-12:00
339553.0,2021-04-02,320418.0,320418.0,14:00-15:00
59501.0,2021-04-02,51747.0,51747.0,09:00-10:00
69271.0,2021-04-01,65214.0,65214.0,17:00-18:00
239108.0,2021-04-01,223614.0,223614.0,15:00-16:00
312.0,2021-04-01,304.0,304.0,07:00-08:00
62296.0,2021-04-01,55911.0,55911.0,09:00-10:00
226958.0,2021-04-01,206555.0,206555.0,10:00-11:00
396396.0,2021-04-01,366363.0,366363.0,11:00-12:00
493026.0,2021-04-01,456285.0,456285.0,12:00-13:00
415993.0,2021-04-01,387349.0,387349.0,13:00-14:00
337689.0,2021-04-01,315738.0,315738.0,14:00-15:00
3633.0,2021-04-01,3272.0,3272.0,08:00-09:00
154077.0,2021-04-01,144537.0,144537.0,16:00-17:00
25595.0,2021-04-01,24458.0,24458.0,18:00-19:00
13183.0,2021-04-01,12592.0,12592.0,19:00-20:00
7995.0,2021-04-01,7671.0,7671.0,20:00-21:00
7297.0,2021-04-01,6962.0,6962.0,21:00-22:00
5474.0,2021-04-01,5215.0,5215.0,22:00-23:00
247939.0,2021-03-31,225303.0,225303.0,13:00-14:00
15558.0,2021-03-31,14672.0,14672.0,22:00-23:00
34151.0,2021-03-31,31754.0,31754.0,18:00-19:00
42336.0,2021-03-31,39096.0,39096.0,17:00-18:00
181567.0,2021-03-31,165073.0,165073.0,16:00-17:00
228501.0,2021-03-31,206400.0,206400.0,15:00-16:00
222362.0,2021-03-31,201579.0,201579.0,14:00-15:00
268393.0,2021-03-31,239083.0,239083.0,11:00-12:00
